time,prcp(mm/h),pet(mm/h),flow(m^3/s)
1987-12-13 06:00:00,0.0004,0.4106,
1987-12-13 15:00:00,0.0,2.6654,
1987-12-14 00:00:00,0.0,0.4793,
1987-12-14 09:00:00,0.0077,0.4411,
1987-12-14 18:00:00,1.8605,1.1703,
1987-12-15 03:00:00,0.612,0.5992,
1987-12-15 12:00:00,3.7042,0.9984,
1987-12-15 21:00:00,1.9211,0.3999,
1987-12-16 06:00:00,3.6832,0.1721,
1987-12-16 15:00:00,0.0882,0.818,
1987-12-17 00:00:00,0.0005,0.1152,
1987-12-17 09:00:00,0.0002,0.3008,
1987-12-17 18:00:00,0.0,0.2837,
1987-12-18 03:00:00,0.0,0.0124,
1987-12-18 12:00:00,0.002,1.4033,
1987-12-18 21:00:00,0.0001,0.3183,
1987-12-19 06:00:00,0.0002,0.0642,
1987-12-19 15:00:00,0.0018,1.9327,
1987-12-20 00:00:00,0.0,0.3056,
1987-12-20 09:00:00,0.0017,0.1327,
1987-12-20 18:00:00,1.9373,0.7451,
1987-12-21 03:00:00,0.9421,0.2085,
1987-12-21 12:00:00,0.7892,0.2338,
1987-12-21 21:00:00,0.198,0.0683,
1987-12-22 06:00:00,1.7403,0.1316,
1987-12-22 15:00:00,0.131,2.0789,
1987-12-23 00:00:00,0.0256,0.0496,
1987-12-23 09:00:00,0.0094,0.1471,
1987-12-23 18:00:00,0.0001,0.9879,
1987-12-24 03:00:00,0.0026,0.2255,
1987-12-24 12:00:00,0.0004,2.1193,
1987-12-24 21:00:00,0.0,0.4619,
1987-12-25 06:00:00,0.0008,0.3557,
1987-12-25 15:00:00,0.0009,2.4199,
1987-12-26 00:00:00,0.0004,0.5585,
1987-12-26 09:00:00,0.0,0.4326,
1987-12-26 18:00:00,0.0024,0.3481,
1987-12-27 03:00:00,0.0018,0.2035,
1987-12-27 12:00:00,0.6468,1.179,
1987-12-27 21:00:00,1.6128,0.2033,
1987-12-28 06:00:00,0.237,0.2108,
1987-12-28 15:00:00,3.3105,0.5242,
1987-12-29 00:00:00,0.3227,0.1194,
1987-12-29 09:00:00,0.6296,0.225,
1987-12-29 18:00:00,0.632,0.0308,
1987-12-30 03:00:00,0.4335,0.1725,
1987-12-30 12:00:00,1.9519,0.718,
1987-12-30 21:00:00,0.8842,0.1035,
1987-12-31 06:00:00,0.0304,0.0528,
1987-12-31 15:00:00,0.0,2.0943,
1988-01-01 00:00:00,0.0,0.0218,
1988-01-01 09:00:00,0.0,0.2816,
1988-01-01 18:00:00,0.0,0.3458,
1988-01-02 03:00:00,0.0004,0.2991,
1988-01-02 12:00:00,0.004,1.3109,
1988-01-02 21:00:00,1.9039,0.4502,
1988-01-03 06:00:00,2.9496,0.657,
1988-01-03 15:00:00,0.652,0.7611,
1988-01-04 00:00:00,2.4098,0.2482,
1988-01-04 09:00:00,0.5125,0.1851,
1988-01-04 18:00:00,0.1477,0.1103,
1988-01-05 03:00:00,0.0131,0.0071,
1988-01-05 12:00:00,0.161,1.3411,
1988-01-05 21:00:00,0.0003,0.0104,
1988-01-06 06:00:00,0.0016,0.0457,
1988-01-06 15:00:00,0.0,1.7713,
1988-01-07 00:00:00,0.0099,0.0569,
1988-01-07 09:00:00,0.5387,0.2098,
1988-01-07 18:00:00,0.7181,0.1923,
1988-01-08 03:00:00,3.0926,0.138,
1988-01-08 12:00:00,3.7881,0.7247,
1988-01-08 21:00:00,1.2656,0.1932,
1988-01-09 06:00:00,12.8863,0.1262,
1988-01-09 15:00:00,2.0572,0.1588,
1988-01-10 00:00:00,3.7605,0.1449,
1988-01-10 09:00:00,4.5264,0.3914,
1988-01-10 18:00:00,6.0111,0.5406,
1988-01-11 03:00:00,3.5822,0.2987,
1988-01-11 12:00:00,0.7921,0.8485,
1988-01-11 21:00:00,0.0183,0.0114,
1988-01-12 06:00:00,0.0002,0.1093,
1988-01-12 15:00:00,0.7843,1.728,
1988-01-13 00:00:00,2.381,0.8141,
1988-01-13 09:00:00,0.1677,0.4676,
1988-01-13 18:00:00,4.0972,1.1619,
1988-01-14 03:00:00,3.801,0.7354,
1988-01-14 12:00:00,0.1013,3.1215,
1988-01-14 21:00:00,10.3771,0.2496,
1988-01-15 06:00:00,0.1111,0.0818,
1988-01-15 15:00:00,7.415,0.9286,
1988-01-16 00:00:00,3.9331,0.1723,
1988-01-16 09:00:00,1.3851,0.0802,
1988-01-16 18:00:00,0.0001,0.3686,
1988-01-17 03:00:00,0.0008,0.0008,
1988-01-17 12:00:00,0.0,1.7283,
1988-01-17 21:00:00,0.0,0.1658,
1988-01-18 06:00:00,4.6185,0.0822,
1988-01-18 15:00:00,0.0507,1.7169,
1988-01-19 00:00:00,0.0005,0.0073,
1988-01-19 09:00:00,0.0009,0.1219,
1988-01-19 18:00:00,0.0,0.6406,
1988-01-20 03:00:00,0.0004,0.0266,
1988-01-20 12:00:00,0.1402,0.5604,
1988-01-20 21:00:00,0.0241,0.144,
1988-01-21 06:00:00,0.0,0.019,
1988-01-21 15:00:00,0.0004,2.3698,
1988-01-22 00:00:00,0.0009,0.426,
1988-01-22 09:00:00,0.0,0.5578,
1988-01-22 18:00:00,0.0,1.2876,
1988-01-23 03:00:00,0.0009,0.2601,
1988-01-23 12:00:00,0.0,2.4945,
1988-01-23 21:00:00,0.0,0.8113,
1988-01-24 06:00:00,0.0,1.2837,
1988-01-24 15:00:00,0.0004,2.8134,
1988-01-25 00:00:00,0.0,0.9333,
1988-01-25 09:00:00,0.0,1.1867,
1988-01-25 18:00:00,0.0,0.773,
1988-01-26 03:00:00,0.0009,0.9127,
1988-01-26 12:00:00,0.0,1.348,
1988-01-26 21:00:00,0.0002,1.0086,
1988-01-27 06:00:00,0.0,0.5838,
1988-01-27 15:00:00,0.0,2.8137,
1988-01-28 00:00:00,0.0,0.89,
1988-01-28 09:00:00,2.9743,0.4728,
1988-01-28 18:00:00,1.1767,0.4663,
1988-01-29 03:00:00,4.5127,0.2067,
1988-01-29 12:00:00,4.5582,0.4384,
1988-01-29 21:00:00,0.7598,0.0457,
1988-01-30 06:00:00,0.0418,0.0575,
1988-01-30 15:00:00,0.024,2.9094,
1988-01-31 00:00:00,1.9975,0.0712,
1988-01-31 09:00:00,0.0659,0.2567,
1988-01-31 18:00:00,0.192,0.5212,
1988-02-01 03:00:00,0.0287,0.0153,
1988-02-01 12:00:00,0.0067,3.4833,
1988-02-01 21:00:00,0.0,0.7363,
1988-02-02 06:00:00,0.0,0.1085,
1988-02-02 15:00:00,0.0,3.9328,
1988-02-03 00:00:00,0.0008,0.4313,
1988-02-03 09:00:00,0.0,0.7025,
1988-02-03 18:00:00,0.0,1.2093,
1988-02-04 03:00:00,0.0,0.3582,
1988-02-04 12:00:00,0.0004,2.8929,
1988-02-04 21:00:00,0.0,0.6041,
1988-02-05 06:00:00,0.0,0.437,
1988-02-05 15:00:00,0.0,3.1776,
1988-02-06 00:00:00,0.0041,0.0026,
1988-02-06 09:00:00,0.0004,0.2394,
1988-02-06 18:00:00,0.0,0.8115,
1988-02-07 03:00:00,0.0015,0.0105,
1988-02-07 12:00:00,0.0,3.0246,
1988-02-07 21:00:00,3.2854,0.2118,
1988-02-08 06:00:00,0.0394,0.0638,
1988-02-08 15:00:00,0.0115,1.5237,
1988-02-09 00:00:00,1.1092,0.0604,
1988-02-09 09:00:00,0.0473,0.1514,
1988-02-09 18:00:00,0.0027,0.6077,
1988-02-10 03:00:00,0.0,0.0007,
1988-02-10 12:00:00,0.0004,3.511,
1988-02-10 21:00:00,0.0,0.9077,
1988-02-11 06:00:00,0.0,0.6331,
1988-02-11 15:00:00,0.0,4.799,
1988-02-12 00:00:00,0.0,0.5972,
1988-02-12 09:00:00,0.0,0.6106,
1988-02-12 18:00:00,0.0455,0.5666,
1988-02-13 03:00:00,0.0144,0.0049,
1988-02-13 12:00:00,0.0,3.4762,
1988-02-13 21:00:00,0.0,0.9906,
1988-02-14 06:00:00,0.0,0.7553,
1988-02-14 15:00:00,0.0,4.4254,
1988-02-15 00:00:00,0.0,0.0201,
1988-02-15 09:00:00,0.0068,0.8047,
1988-02-15 18:00:00,0.0,2.2119,
1988-02-16 03:00:00,0.0011,0.2488,
1988-02-16 12:00:00,0.0004,4.9727,
1988-02-16 21:00:00,0.0,1.2814,
1988-02-17 06:00:00,0.0,0.5096,
1988-02-17 15:00:00,0.0001,3.8057,
1988-02-18 00:00:00,0.0218,0.3756,
1988-02-18 09:00:00,0.0,1.3311,
1988-02-18 18:00:00,0.0,2.8333,
1988-02-19 03:00:00,0.0,0.7824,
1988-02-19 12:00:00,0.0,4.8304,
1988-02-19 21:00:00,0.0,1.5987,
1988-02-20 06:00:00,0.0,1.124,
1988-02-20 15:00:00,0.0009,5.7259,
1988-02-21 00:00:00,0.0,0.4803,
1988-02-21 09:00:00,0.0009,0.3642,
1988-02-21 18:00:00,0.0002,1.8136,
1988-02-22 03:00:00,0.0002,0.0128,
1988-02-22 12:00:00,0.0009,4.8069,
1988-02-22 21:00:00,0.0037,0.3748,
1988-02-23 06:00:00,0.0019,0.1051,
1988-02-23 15:00:00,0.0029,3.9901,
1988-02-24 00:00:00,0.0046,0.002,
1988-02-24 09:00:00,0.0004,0.3677,
1988-02-24 18:00:00,0.0005,1.2827,
1988-02-25 03:00:00,0.0,0.0153,
1988-02-25 12:00:00,0.0,3.9597,
1988-02-25 21:00:00,0.0,0.1939,
1988-02-26 06:00:00,0.0,0.3974,
1988-02-26 15:00:00,0.0,6.0057,
1988-02-27 00:00:00,0.0,0.2184,
1988-02-27 09:00:00,0.0,0.5475,
1988-02-27 18:00:00,0.0,2.268,
1988-02-28 03:00:00,0.4032,0.01,
1988-02-28 12:00:00,0.5943,2.321,
1988-02-28 21:00:00,0.0014,0.0377,
1988-02-29 06:00:00,0.0,0.0639,
1988-02-29 15:00:00,0.3857,4.3316,
1988-03-01 00:00:00,6.5962,0.1994,
1988-03-01 09:00:00,0.0913,0.8587,
1988-03-01 18:00:00,0.0,1.5843,
1988-03-02 03:00:00,0.0,0.0091,
1988-03-02 12:00:00,0.0013,4.272,
1988-03-02 21:00:00,0.0056,0.31,
1988-03-03 06:00:00,0.0194,0.0819,
1988-03-03 15:00:00,0.116,1.4112,
1988-03-04 00:00:00,0.0296,0.1866,
1988-03-04 09:00:00,1.7937,0.3197,
1988-03-04 18:00:00,1.3777,0.0919,
1988-03-05 03:00:00,0.0115,0.0017,
1988-03-05 12:00:00,0.0275,2.2623,
1988-03-05 21:00:00,0.4183,0.6423,
1988-03-06 06:00:00,2.7248,0.1836,
1988-03-06 15:00:00,0.0,5.2265,
1988-03-07 00:00:00,0.0,0.2789,
1988-03-07 09:00:00,0.0,1.4326,
1988-03-07 18:00:00,0.0,2.7378,
1988-03-08 03:00:00,0.0,0.0009,
1988-03-08 12:00:00,0.0,4.4371,
1988-03-08 21:00:00,1.7536,0.241,
1988-03-09 06:00:00,1.3631,0.0976,
1988-03-09 15:00:00,0.1619,3.3459,
1988-03-10 00:00:00,0.0026,0.5421,
1988-03-10 09:00:00,0.0001,1.7042,
1988-03-10 18:00:00,0.0,3.2832,
1988-03-11 03:00:00,0.0013,0.5986,
1988-03-11 12:00:00,0.0,6.2014,
1988-03-11 21:00:00,0.0,1.4139,
1988-03-12 06:00:00,0.0009,0.2657,
1988-03-12 15:00:00,0.0,6.6577,
1988-03-13 00:00:00,0.0008,0.532,
1988-03-13 09:00:00,0.0,1.3523,
1988-03-13 18:00:00,0.0,2.2506,
1988-03-14 03:00:00,0.0,0.0576,
1988-03-14 12:00:00,0.0,7.1799,
1988-03-14 21:00:00,0.0,1.4622,
1988-03-15 06:00:00,0.0,0.368,
1988-03-15 15:00:00,0.0,7.7358,
1988-03-16 00:00:00,0.0004,1.2405,
1988-03-16 09:00:00,0.0004,2.3635,
1988-03-16 18:00:00,0.0,2.357,
1988-03-17 03:00:00,0.0009,0.0122,
1988-03-17 12:00:00,0.0,6.2942,
1988-03-17 21:00:00,0.0,0.5917,
1988-03-18 06:00:00,0.0,0.0014,
1988-03-18 15:00:00,0.0004,7.0751,
1988-03-19 00:00:00,0.0,0.006,
1988-03-19 09:00:00,0.0009,3.8282,
1988-03-19 18:00:00,0.0,2.9563,
1988-03-20 03:00:00,0.0089,0.0729,
1988-03-20 12:00:00,0.0647,3.1492,
1988-03-20 21:00:00,0.0194,0.0439,
1988-03-21 06:00:00,0.7538,0.1852,
1988-03-21 15:00:00,0.112,3.108,
1988-03-22 00:00:00,0.0078,0.0035,
1988-03-22 09:00:00,0.0022,1.8645,
1988-03-22 18:00:00,2.0259,1.5536,
1988-03-23 03:00:00,3.2518,0.4906,
1988-03-23 12:00:00,1.2439,1.5736,
1988-03-23 21:00:00,0.0019,0.237,
1988-03-24 06:00:00,0.0005,0.0019,
1988-03-24 15:00:00,0.0001,3.5297,
1988-03-25 00:00:00,0.0057,0.0207,
1988-03-25 09:00:00,0.0,1.2475,
1988-03-25 18:00:00,0.0001,1.8006,
1988-03-26 03:00:00,0.0,0.0144,
1988-03-26 12:00:00,0.0548,3.4715,
1988-03-26 21:00:00,0.1701,0.5331,
1988-03-27 06:00:00,0.0046,0.369,
1988-03-27 15:00:00,0.0002,7.5191,
1988-03-28 00:00:00,0.0023,0.8496,
1988-03-28 09:00:00,0.0,2.9047,
1988-03-28 18:00:00,0.0,3.5741,
1988-03-29 03:00:00,0.03,0.1562,
1988-03-29 12:00:00,0.0009,5.2189,
1988-03-29 21:00:00,0.0,0.9933,
1988-03-30 06:00:00,0.0004,0.6583,
1988-03-30 15:00:00,0.0009,7.9837,
1988-03-31 00:00:00,0.0004,1.1206,
1988-03-31 09:00:00,0.0,2.7792,
1988-03-31 18:00:00,0.0,4.7647,
1988-04-01 03:00:00,0.0,0.8756,
1988-04-01 12:00:00,0.0004,7.5118,
1988-04-01 21:00:00,0.006,0.4979,
1988-04-02 06:00:00,0.0064,0.0504,
1988-04-02 15:00:00,0.8938,1.769,
1988-04-03 00:00:00,3.0399,0.2797,
1988-04-03 09:00:00,1.0257,0.7097,
1988-04-03 18:00:00,0.315,1.5339,
1988-04-04 03:00:00,1.0596,0.0956,
1988-04-04 12:00:00,0.044,4.5125,
1988-04-04 21:00:00,0.0,0.5944,
1988-04-05 06:00:00,0.0,0.0015,
1988-04-05 15:00:00,0.0,6.2974,
1988-04-06 00:00:00,0.0,0.0464,
1988-04-06 09:00:00,0.0311,1.9962,
1988-04-06 18:00:00,0.7711,0.3446,
1988-04-07 03:00:00,0.0779,0.2019,
1988-04-07 12:00:00,0.4384,4.1391,
1988-04-07 21:00:00,0.0002,1.6254,
1988-04-08 06:00:00,0.0,0.4584,
1988-04-08 15:00:00,0.0009,8.9377,
1988-04-09 00:00:00,0.0,2.1616,
1988-04-09 09:00:00,0.0,3.2176,
1988-04-09 18:00:00,0.0,4.4414,
1988-04-10 03:00:00,0.0,0.0093,
1988-04-10 12:00:00,0.0,8.7392,
1988-04-10 21:00:00,0.0,0.8242,
1988-04-11 06:00:00,0.0008,0.1017,
1988-04-11 15:00:00,0.0,9.7998,
1988-04-12 00:00:00,0.0009,0.0312,
1988-04-12 09:00:00,0.0008,3.0422,
1988-04-12 18:00:00,0.0,3.0076,
1988-04-13 03:00:00,0.5886,0.0808,
1988-04-13 12:00:00,0.5306,2.2175,
1988-04-13 21:00:00,3.2647,0.1874,
1988-04-14 06:00:00,0.2917,0.1244,
1988-04-14 15:00:00,0.5042,3.6524,
1988-04-15 00:00:00,0.0029,0.0757,
1988-04-15 09:00:00,0.0328,2.0365,
1988-04-15 18:00:00,0.0028,1.7418,
1988-04-16 03:00:00,0.0915,0.1013,
1988-04-16 12:00:00,0.0121,2.871,
1988-04-16 21:00:00,0.0215,0.2641,
1988-04-17 06:00:00,0.0174,0.1272,
1988-04-17 15:00:00,0.1049,4.5915,
1988-04-18 00:00:00,0.001,0.0049,
1988-04-18 09:00:00,0.0,1.8561,
1988-04-18 18:00:00,0.0091,2.2157,
1988-04-19 03:00:00,1.3401,0.1694,
1988-04-19 12:00:00,0.8419,2.8493,
1988-04-19 21:00:00,0.7881,0.1263,
1988-04-20 06:00:00,0.2913,0.0197,
1988-04-20 15:00:00,2.606,1.0296,
1988-04-21 00:00:00,0.2168,0.054,
1988-04-21 09:00:00,1.3442,0.5157,
1988-04-21 18:00:00,0.7523,0.3658,
1988-04-22 03:00:00,0.6809,0.1378,
1988-04-22 12:00:00,1.6876,1.4722,
1988-04-22 21:00:00,0.0462,0.0618,
1988-04-23 06:00:00,0.0,0.0496,
1988-04-23 15:00:00,0.0154,4.3755,
1988-04-24 00:00:00,0.0,0.0141,
1988-04-24 09:00:00,0.0074,2.7088,
1988-04-24 18:00:00,0.255,1.3324,
1988-04-25 03:00:00,0.0,0.0086,
1988-04-25 12:00:00,0.0,6.5317,
1988-04-25 21:00:00,0.0298,0.644,
1988-04-26 06:00:00,0.0009,0.0201,
1988-04-26 15:00:00,0.0077,6.0824,
1988-04-27 00:00:00,0.0,0.0098,
1988-04-27 09:00:00,0.004,3.353,
1988-04-27 18:00:00,0.004,2.5097,
1988-04-28 03:00:00,0.0071,0.1573,
1988-04-28 12:00:00,1.182,3.033,
1988-04-28 21:00:00,4.1663,0.1693,
1988-04-29 06:00:00,1.9054,0.2833,
1988-04-29 15:00:00,3.5741,1.3989,
1988-04-30 00:00:00,1.8,0.063,
1988-04-30 09:00:00,0.8789,1.0896,
1988-04-30 18:00:00,0.9316,1.0884,
1988-05-01 03:00:00,0.0052,0.0413,
1988-05-01 12:00:00,0.0001,6.0948,
1988-05-01 21:00:00,0.0,0.3535,
1988-05-02 06:00:00,0.0375,0.0863,
1988-05-02 15:00:00,0.2344,2.6254,
1988-05-03 00:00:00,0.3926,0.0383,
1988-05-03 09:00:00,0.3411,2.6169,
1988-05-03 18:00:00,0.1128,2.0346,
1988-05-04 03:00:00,0.0089,0.0043,
1988-05-04 12:00:00,0.2276,6.1519,
1988-05-04 21:00:00,0.1257,0.6812,
1988-05-05 06:00:00,0.413,0.117,
1988-05-05 15:00:00,2.3928,4.1966,
1988-05-06 00:00:00,0.0661,0.0151,
1988-05-06 09:00:00,1.5547,0.8837,
1988-05-06 18:00:00,3.6299,0.4677,
1988-05-07 03:00:00,1.1318,0.0685,
1988-05-07 12:00:00,2.4562,1.9133,
1988-05-07 21:00:00,0.0296,0.0687,
1988-05-08 06:00:00,0.1074,0.0519,
1988-05-08 15:00:00,1.0482,3.7329,
1988-05-09 00:00:00,0.0004,0.0809,
1988-05-09 09:00:00,0.3259,1.9855,
1988-05-09 18:00:00,0.0317,1.374,
1988-05-10 03:00:00,0.0,0.035,
1988-05-10 12:00:00,0.0,6.1015,
1988-05-10 21:00:00,0.0,0.4283,
1988-05-11 06:00:00,0.0,0.0776,
1988-05-11 15:00:00,0.0,7.1259,
1988-05-12 00:00:00,0.0,0.2541,
1988-05-12 09:00:00,0.9668,2.7806,
1988-05-12 18:00:00,4.9971,0.7357,
1988-05-13 03:00:00,0.5658,0.1676,
1988-05-13 12:00:00,0.0307,4.7362,
1988-05-13 21:00:00,0.0,0.2775,
1988-05-14 06:00:00,0.0,0.0585,
1988-05-14 15:00:00,0.0,6.5998,
1988-05-15 00:00:00,0.0037,0.0381,
1988-05-15 09:00:00,0.0001,4.4347,
1988-05-15 18:00:00,0.0556,2.6092,
1988-05-16 03:00:00,6.4002,0.2707,
1988-05-16 12:00:00,1.7427,0.888,
1988-05-16 21:00:00,0.0384,0.1104,
1988-05-17 06:00:00,0.0,0.0232,
1988-05-17 15:00:00,0.0,6.0029,
1988-05-18 00:00:00,0.0008,0.0094,
1988-05-18 09:00:00,0.0001,3.1753,
1988-05-18 18:00:00,0.0,3.3458,
1988-05-19 03:00:00,0.0009,0.033,
1988-05-19 12:00:00,0.0,8.5999,
1988-05-19 21:00:00,0.0,1.6474,
1988-05-20 06:00:00,0.0,0.5434,
1988-05-20 15:00:00,0.0,9.9707,
1988-05-21 00:00:00,0.0004,0.8598,
1988-05-21 09:00:00,0.0,4.3173,
1988-05-21 18:00:00,0.0001,4.6728,
1988-05-22 03:00:00,0.0151,0.0013,
1988-05-22 12:00:00,0.001,5.4804,
1988-05-22 21:00:00,0.0,0.9769,
1988-05-23 06:00:00,0.0053,0.3719,
1988-05-23 15:00:00,0.0,6.5535,
1988-05-24 00:00:00,0.0,0.5237,
1988-05-24 09:00:00,0.0,3.9234,
1988-05-24 18:00:00,0.0005,2.1709,
1988-05-25 03:00:00,0.0034,0.0349,
1988-05-25 12:00:00,0.0009,6.3821,
1988-05-25 21:00:00,0.0001,0.2871,
1988-05-26 06:00:00,0.0007,0.698,
1988-05-26 15:00:00,0.0011,5.4899,
1988-05-27 00:00:00,0.0654,0.3845,
1988-05-27 09:00:00,0.1721,1.5688,
1988-05-27 18:00:00,2.0061,0.5408,
1988-05-28 03:00:00,2.0226,0.1804,
1988-05-28 12:00:00,2.8086,1.1267,
1988-05-28 21:00:00,0.3937,0.117,
1988-05-29 06:00:00,0.0648,0.1408,
1988-05-29 15:00:00,0.3303,4.8142,
1988-05-30 00:00:00,0.0006,0.0638,
1988-05-30 09:00:00,0.0,4.2435,
1988-05-30 18:00:00,0.0,2.4793,
1988-05-31 03:00:00,0.2006,0.1026,
1988-05-31 12:00:00,2.2437,0.716,
1988-05-31 21:00:00,6.5756,0.0639,
1988-06-01 06:00:00,7.6095,0.1242,
1988-06-01 15:00:00,0.2377,3.3117,
1988-06-02 00:00:00,1.2846,0.0638,
1988-06-02 09:00:00,0.1554,2.7946,
1988-06-02 18:00:00,2.5903,1.5341,
1988-06-03 03:00:00,0.2811,0.0679,
1988-06-03 12:00:00,0.1851,3.4897,
1988-06-03 21:00:00,0.0292,0.7465,
1988-06-04 06:00:00,0.044,0.0644,
1988-06-04 15:00:00,1.9686,3.1205,
1988-06-05 00:00:00,0.4929,0.0782,
1988-06-05 09:00:00,0.3936,2.644,
1988-06-05 18:00:00,1.453,1.1981,
1988-06-06 03:00:00,0.2199,0.0559,
1988-06-06 12:00:00,2.1282,1.3861,
1988-06-06 21:00:00,0.2182,0.0872,
1988-06-07 06:00:00,0.0132,0.1816,
1988-06-07 15:00:00,1.7922,2.7965,
1988-06-08 00:00:00,0.0187,0.0055,
1988-06-08 09:00:00,0.0745,3.2527,
1988-06-08 18:00:00,1.9854,0.5185,
1988-06-09 03:00:00,1.4668,0.0221,
1988-06-09 12:00:00,2.3447,1.7915,
1988-06-09 21:00:00,0.0863,0.022,
1988-06-10 06:00:00,0.0,0.1261,
1988-06-10 15:00:00,0.0,7.8931,
1988-06-11 00:00:00,0.0,0.6704,
1988-06-11 09:00:00,0.0,4.1507,
1988-06-11 18:00:00,0.0,3.5193,
1988-06-12 03:00:00,0.0001,0.0215,
1988-06-12 12:00:00,0.0,9.0448,
1988-06-12 21:00:00,0.0,1.7991,
1988-06-13 06:00:00,0.0,0.6651,
1988-06-13 15:00:00,0.0,9.0721,
1988-06-14 00:00:00,0.0,0.1733,
1988-06-14 09:00:00,0.0,4.1161,
1988-06-14 18:00:00,0.0,2.4478,
1988-06-15 03:00:00,0.0,0.0307,
1988-06-15 12:00:00,0.0097,7.0252,
1988-06-15 21:00:00,0.0,0.4007,
1988-06-16 06:00:00,0.012,0.1905,
1988-06-16 15:00:00,0.0441,4.8476,
1988-06-17 00:00:00,0.0012,0.1326,
1988-06-17 09:00:00,0.0005,2.5873,
1988-06-17 18:00:00,0.0,3.394,
1988-06-18 03:00:00,0.0,0.0017,
1988-06-18 12:00:00,0.0009,6.9271,
1988-06-18 21:00:00,0.0,0.6124,
1988-06-19 06:00:00,0.0008,0.005,
1988-06-19 15:00:00,0.0004,7.1178,
1988-06-20 00:00:00,0.0003,0.0232,
1988-06-20 09:00:00,0.0001,4.7383,
1988-06-20 18:00:00,0.0,4.1537,
1988-06-21 03:00:00,0.0014,0.0109,
1988-06-21 12:00:00,0.0,7.9329,
1988-06-21 21:00:00,0.0,1.1523,
1988-06-22 06:00:00,0.0077,0.0295,
1988-06-22 15:00:00,0.003,6.0447,
1988-06-23 00:00:00,0.0006,0.011,
1988-06-23 09:00:00,0.0032,3.4122,
1988-06-23 18:00:00,0.0,4.6678,
1988-06-24 03:00:00,0.0009,0.0024,
1988-06-24 12:00:00,0.0,8.6465,
1988-06-24 21:00:00,0.0,1.0627,
1988-06-25 06:00:00,0.0,0.0378,
1988-06-25 15:00:00,0.0,5.6953,
1988-06-26 00:00:00,0.0046,0.0739,
1988-06-26 09:00:00,0.001,3.639,
1988-06-26 18:00:00,0.0,4.8169,
1988-06-27 03:00:00,0.0008,0.0165,
1988-06-27 12:00:00,0.0,7.7886,
1988-06-27 21:00:00,0.0,1.5391,
1988-06-28 06:00:00,0.0,0.2538,
1988-06-28 15:00:00,0.0,6.6958,
1988-06-29 00:00:00,0.0,0.3944,
1988-06-29 09:00:00,0.0,5.3434,
1988-06-29 18:00:00,0.0,7.1666,
1988-06-30 03:00:00,0.0,0.5885,
1988-06-30 12:00:00,0.0009,8.9705,
1988-06-30 21:00:00,0.0,1.335,
1988-07-01 06:00:00,0.0009,0.0251,
1988-07-01 15:00:00,0.0002,7.3855,
1988-07-02 00:00:00,0.0027,0.0067,
1988-07-02 09:00:00,0.0107,3.9185,
1988-07-02 18:00:00,0.0005,2.5543,
1988-07-03 03:00:00,0.0211,0.0053,
1988-07-03 12:00:00,0.0,6.7597,
1988-07-03 21:00:00,0.0,1.0517,
1988-07-04 06:00:00,0.0016,0.0458,
1988-07-04 15:00:00,0.0,6.6564,
1988-07-05 00:00:00,0.0,0.115,
1988-07-05 09:00:00,0.0002,4.287,
1988-07-05 18:00:00,0.0,4.8994,
1988-07-06 03:00:00,0.0,0.6729,
1988-07-06 12:00:00,0.0,10.9743,
1988-07-06 21:00:00,0.0,3.4113,
1988-07-07 06:00:00,0.0004,1.3239,
1988-07-07 15:00:00,0.0,10.169,
1988-07-08 00:00:00,0.0151,0.0573,
1988-07-08 09:00:00,0.0086,4.7464,
1988-07-08 18:00:00,0.0,4.656,
1988-07-09 03:00:00,0.0002,0.0018,
1988-07-09 12:00:00,0.0009,11.2616,
1988-07-09 21:00:00,0.0,3.635,
1988-07-10 06:00:00,0.0003,0.0352,
1988-07-10 15:00:00,0.0,7.6545,
1988-07-11 00:00:00,0.0106,0.4142,
1988-07-11 09:00:00,0.0005,3.0057,
1988-07-11 18:00:00,0.0,3.8777,
1988-07-12 03:00:00,0.0016,0.0074,
1988-07-12 12:00:00,0.0002,7.7881,
1988-07-12 21:00:00,0.0352,0.4776,
1988-07-13 06:00:00,0.1617,0.2326,
1988-07-13 15:00:00,0.0125,5.1454,
1988-07-14 00:00:00,0.0037,0.1182,
1988-07-14 09:00:00,0.0004,4.6526,
1988-07-14 18:00:00,0.0,4.2366,
1988-07-15 03:00:00,0.0012,0.0047,
1988-07-15 12:00:00,0.0004,8.122,
1988-07-15 21:00:00,0.0,1.5713,
1988-07-16 06:00:00,0.0,0.0299,
1988-07-16 15:00:00,0.0,11.6837,
1988-07-17 00:00:00,0.0,2.4155,
1988-07-17 09:00:00,0.0008,5.871,
1988-07-17 18:00:00,0.0,11.1094,
1988-07-18 03:00:00,0.0,3.8768,
1988-07-18 12:00:00,0.0,12.5451,
1988-07-18 21:00:00,0.0,4.5864,
1988-07-19 06:00:00,0.0009,1.5466,
1988-07-19 15:00:00,0.0,12.7144,
1988-07-20 00:00:00,0.0,0.0125,
1988-07-20 09:00:00,0.0,4.6329,
1988-07-20 18:00:00,0.0,8.0708,
1988-07-21 03:00:00,0.0,0.252,
1988-07-21 12:00:00,0.0,11.2874,
1988-07-21 21:00:00,0.0,3.1919,
1988-07-22 06:00:00,0.0,1.0535,
1988-07-22 15:00:00,0.0009,13.4439,
